device_num,device_type,os,os_version,manufacturer,area_code,release_sid,release_session,release_sources,release_params,release_ctime,nbdp_day
681191,9,2,3.2,09,152921,1572654785000bbodgw,1572654785000681191926342,netyex,ip=89.108.3.124&deviceNum=681191&lon=null&lat=null&aid=null&ctime=1572654851000&sources=netyex&session=1572654785000681191926342&productPage=4320905629101,1573259585000,20191109
289215,2,2,7.5,08,542524,1572654785000ffqjff,1572654785000289215876995,ximalaya,ip=234.120.139.136&deviceNum=289215&lon=null&lat=null&aid=null&ctime=1572654918000&sources=ximalaya&session=1572654785000289215876995&productPage=4320703996301,1573259585000,20191109
678872,2,2,5.9,03,653222,1572654785000ebbjod,1572654785000678872261531,liebao,ip=44.20.189.46&deviceNum=678872&lon=null&lat=null&aid=null&ctime=1572654912000&sources=liebao&session=1572654785000678872261531&productPage=4320404711301,1573259585000,20191109
222325,2,2,3.8,10,450312,1572654785000bmnmkg,1572654785000222325222872,douyin,ip=59.37.208.78&deviceNum=222325&lon=null&lat=null&aid=null&ctime=1572654891000&sources=douyin&session=1572654785000222325222872&productPage=4320609690501,1573259585000,20191109
222325,9,2,8.2,08,540523,1572654785000bmnmkg,1572654785000222325222872,douyin,ip=59.37.208.78&deviceNum=222325&lon=null&lat=null&aid=null&ctime=1572654891000&sources=douyin&session=1572654785000222325222872&productPage=4320609690501,1573259585000,20191109
222325,2,2,2.5,04,450110,1572654785000bmnmkg,1572654785000222325222872,douyin,ip=59.37.208.78&deviceNum=222325&lon=null&lat=null&aid=null&ctime=1572654891000&sources=douyin&session=1572654785000222325222872&productPage=4320609690501,1573259585000,20191109
724212,2,2,6.2,09,652824,1572654785000etgetx,1572654785000724212342912,baidu,ip=92.240.133.246&deviceNum=724212&lon=null&lat=null&aid=null&ctime=1572654931000&sources=baidu&session=1572654785000724212342912&productPage=4320809012701,1573259585000,20191109
852556,9,2,5.8,04,152921,1572654785000nectwu,1572654785000852556492765,tencent,ip=58.65.125.191&deviceNum=852556&lon=null&lat=null&aid=null&ctime=1572654946000&sources=tencent&session=1572654785000852556492765&productPage=4320407403201,1573259585000,20191109
972172,9,2,8.6,05,440115,1572654785000btbwxc,1572654785000972172877333,douyin,ip=241.126.239.81&deviceNum=972172&lon=null&lat=null&aid=null&ctime=1572654894000&sources=douyin&session=1572654785000972172877333&productPage=4320605972501,1573259585000,20191109
883527,2,2,2.6,08,540122,1572654785000uvnihq,1572654785000883527532667,baidu,ip=130.110.216.157&deviceNum=883527&lon=null&lat=null&aid=null&ctime=1572654940000&sources=baidu&session=1572654785000883527532667&productPage=4320805093301,1573259585000,20191109
451126,9,2,3.1,10,653130,1572654785000jhchqj,1572654785000451126648272,tencent,ip=118.166.106.43&deviceNum=451126&lon=null&lat=null&aid=null&ctime=1572654950000&sources=tencent&session=1572654785000451126648272&productPage=4320705366201,1573259585000,20191109
725157,2,2,7.9,03,632821,1572654785000xpckri,1572654785000725157556565,netyex,ip=21.212.25.37&deviceNum=725157&lon=null&lat=null&aid=null&ctime=1572654867000&sources=netyex&session=1572654785000725157556565&productPage=4320304428401,1573259585000,20191109
342343,2,2,3.7,07,623025,1572654785000fmoofn,1572654785000342343295922,netyex,ip=195.91.23.250&deviceNum=342343&lon=null&lat=null&aid=null&ctime=1572655012000&sources=netyex&session=1572654785000342343295922&productPage=4320904021701,1573259585000,20191109
945624,2,2,8.8,04,610828,1572654785000gdswnw,1572654785000945624841165,netyex,ip=18.185.163.57&deviceNum=945624&lon=null&lat=null&aid=null&ctime=1572654844000&sources=netyex&session=1572654785000945624841165&productPage=4320308169901,1573259585000,20191109
663213,9,2,2.7,04,152921,1572654785000rfhnqn,1572654785000663213395991,tencent,ip=188.116.96.250&deviceNum=663213&lon=null&lat=null&aid=null&ctime=1572654898000&sources=tencent&session=1572654785000663213395991&productPage=4320203242901,1573259585000,20191109
559239,9,2,5.3,09,540629,1572654785000jctvts,1572654785000559239728454,netyex,ip=112.174.17.252&deviceNum=559239&lon=null&lat=null&aid=null&ctime=1572655026000&sources=netyex&session=1572654785000559239728454&productPage=4320603415401,1573259585000,20191109
559239,2,2,7.6,10,540237,1572654785000jctvts,1572654785000559239728454,netyex,ip=112.174.17.252&deviceNum=559239&lon=null&lat=null&aid=null&ctime=1572655026000&sources=netyex&session=1572654785000559239728454&productPage=4320603415401,1573259585000,20191109
559239,9,2,1.9,04,450923,1572654785000jctvts,1572654785000559239728454,netyex,ip=112.174.17.252&deviceNum=559239&lon=null&lat=null&aid=null&ctime=1572655026000&sources=netyex&session=1572654785000559239728454&productPage=4320603415401,1573259585000,20191109
353321,2,2,6.6,02,620902,1572654785000ufojre,1572654785000353321619242,baidu,ip=41.115.246.52&deviceNum=353321&lon=null&lat=null&aid=null&ctime=1572654973000&sources=baidu&session=1572654785000353321619242&productPage=4320305168901,1573259585000,20191109
225578,9,2,5.7,03,610722,1572654785000cupqox,1572654785000225578756886,baidu,ip=126.14.187.51&deviceNum=225578&lon=null&lat=null&aid=null&ctime=1572654942000&sources=baidu&session=1572654785000225578756886&productPage=4320405733201,1573259585000,20191109
835895,9,2,3.2,10,540629,1572654785000vnwpsi,1572654785000835895285267,tencent,ip=40.156.171.223&deviceNum=835895&lon=null&lat=null&aid=null&ctime=1572654951000&sources=tencent&session=1572654785000835895285267&productPage=4320808758401,1573259585000,20191109
487169,9,2,7.1,02,542527,1572654785000kwmvsu,1572654785000487169124523,tencent,ip=24.204.222.13&deviceNum=487169&lon=null&lat=null&aid=null&ctime=1572655059000&sources=tencent&session=1572654785000487169124523&productPage=4320107238701,1573259585000,20191109
776183,2,2,5.3,03,421381,1572654785000gcijqf,1572654785000776183264235,liebao,ip=146.161.90.200&deviceNum=776183&lon=null&lat=null&aid=null&ctime=1572654851000&sources=liebao&session=1572654785000776183264235&productPage=4320804414301,1573259585000,20191109
696673,9,2,6.1,04,542524,1572654785000fqutpe,1572654785000696673642383,liebao,ip=127.53.214.163&deviceNum=696673&lon=null&lat=null&aid=null&ctime=1572655049000&sources=liebao&session=1572654785000696673642383&productPage=4320908428201,1573259585000,20191109
251459,9,2,8.7,02,632822,1572654785000xmpriw,1572654785000251459432556,liebao,ip=159.161.188.228&deviceNum=251459&lon=null&lat=null&aid=null&ctime=1572654921000&sources=liebao&session=1572654785000251459432556&productPage=4320908826501,1573259585000,20191109
172622,9,2,1.1,04,632722,1572654785000ruduvo,1572654785000172622627238,tencent,ip=71.175.125.87&deviceNum=172622&lon=null&lat=null&aid=null&ctime=1572655002000&sources=tencent&session=1572654785000172622627238&productPage=4320202747401,1573259585000,20191109
172622,2,2,1.6,04,445321,1572654785000ruduvo,1572654785000172622627238,tencent,ip=71.175.125.87&deviceNum=172622&lon=null&lat=null&aid=null&ctime=1572655002000&sources=tencent&session=1572654785000172622627238&productPage=4320202747401,1573259585000,20191109
472633,9,2,4.8,07,540236,1572654785000pxqemi,1572654785000472633916937,tencent,ip=34.104.235.22&deviceNum=472633&lon=null&lat=null&aid=null&ctime=1572655054000&sources=tencent&session=1572654785000472633916937&productPage=4320801102701,1573259585000,20191109
472633,2,2,7.9,02,520422,1572654785000pxqemi,1572654785000472633916937,tencent,ip=34.104.235.22&deviceNum=472633&lon=null&lat=null&aid=null&ctime=1572655054000&sources=tencent&session=1572654785000472633916937&productPage=4320801102701,1573259585000,20191109
632149,9,2,1.6,08,653023,1572654785000mnfrsb,1572654785000632149454239,douyin,ip=246.183.58.245&deviceNum=632149&lon=null&lat=null&aid=null&ctime=1572655001000&sources=douyin&session=1572654785000632149454239&productPage=4320207258301,1573259585000,20191109
942544,2,2,4.7,02,540629,1572654785000pifsun,1572654785000942544742274,baidu,ip=128.24.61.12&deviceNum=942544&lon=null&lat=null&aid=null&ctime=1572654923000&sources=baidu&session=1572654785000942544742274&productPage=4320903266201,1573259585000,20191109
772295,9,2,5.2,10,540227,1572654785000wppwxj,1572654785000772295678993,baidu,ip=110.113.136.13&deviceNum=772295&lon=null&lat=null&aid=null&ctime=1572654982000&sources=baidu&session=1572654785000772295678993&productPage=4320803542201,1573259585000,20191109
298263,2,2,1.5,08,152921,1572654785000bfbifx,1572654785000298263599932,tencent,ip=137.12.77.182&deviceNum=298263&lon=null&lat=null&aid=null&ctime=1572655003000&sources=tencent&session=1572654785000298263599932&productPage=4320604459201,1573259585000,20191109
741125,9,2,2.9,09,542526,1572654785000rjpixj,1572654785000741125447684,netyex,ip=159.11.135.22&deviceNum=741125&lon=null&lat=null&aid=null&ctime=1572655029000&sources=netyex&session=1572654785000741125447684&productPage=4320403632001,1573259585000,20191109
222953,2,2,1.2,06,451002,1572654785000uoemjq,1572654785000222953148817,baidu,ip=193.205.30.124&deviceNum=222953&lon=null&lat=null&aid=null&ctime=1572655026000&sources=baidu&session=1572654785000222953148817&productPage=4320802272601,1573259585000,20191109
452221,9,2,8.9,04,652924,1572654785000pptwdi,1572654785000452221325379,douyin,ip=93.34.215.161&deviceNum=452221&lon=null&lat=null&aid=null&ctime=1572654901000&sources=douyin&session=1572654785000452221325379&productPage=4320608150801,1573259585000,20191109
452221,2,2,5.2,06,130921,1572654785000pptwdi,1572654785000452221325379,douyin,ip=93.34.215.161&deviceNum=452221&lon=null&lat=null&aid=null&ctime=1572654901000&sources=douyin&session=1572654785000452221325379&productPage=4320608150801,1573259585000,20191109
452221,2,2,4.5,08,620722,1572654785000pptwdi,1572654785000452221325379,douyin,ip=93.34.215.161&deviceNum=452221&lon=null&lat=null&aid=null&ctime=1572654901000&sources=douyin&session=1572654785000452221325379&productPage=4320608150801,1573259585000,20191109
452221,2,2,2.9,03,632822,1572654785000pptwdi,1572654785000452221325379,douyin,ip=93.34.215.161&deviceNum=452221&lon=null&lat=null&aid=null&ctime=1572654901000&sources=douyin&session=1572654785000452221325379&productPage=4320608150801,1573259585000,20191109
162544,2,2,1.2,06,542526,1572654785000fjkbto,1572654785000162544653451,douyin,ip=43.96.196.63&deviceNum=162544&lon=null&lat=null&aid=null&ctime=1572655050000&sources=douyin&session=1572654785000162544653451&productPage=4320103996701,1573259585000,20191109
764812,2,2,8.7,06,652824,1572654785000riekbi,1572654785000764812757292,baidu,ip=226.23.43.39&deviceNum=764812&lon=null&lat=null&aid=null&ctime=1572654853000&sources=baidu&session=1572654785000764812757292&productPage=4320507705001,1573259585000,20191109
865636,2,2,1.8,05,620982,1572654785000brrfmt,1572654785000865636441269,ximalaya,ip=192.90.123.152&deviceNum=865636&lon=null&lat=null&aid=null&ctime=1572655032000&sources=ximalaya&session=1572654785000865636441269&productPage=4320106677701,1573259585000,20191109
345242,2,2,3.3,06,152921,1572654785000fvfrww,1572654785000345242834254,tencent,ip=100.122.131.63&deviceNum=345242&lon=null&lat=null&aid=null&ctime=1572654866000&sources=tencent&session=1572654785000345242834254&productPage=4320707229801,1573259585000,20191109
421192,2,2,8.1,08,513232,1572654785000gvtkji,1572654785000421192241751,netyex,ip=47.27.95.17&deviceNum=421192&lon=null&lat=null&aid=null&ctime=1572654964000&sources=netyex&session=1572654785000421192241751&productPage=4320809767501,1573259585000,20191109
247462,9,2,5.3,04,421181,1572654785000huhfcd,1572654785000247462612824,douyin,ip=113.252.121.21&deviceNum=247462&lon=null&lat=null&aid=null&ctime=1572654962000&sources=douyin&session=1572654785000247462612824&productPage=4320305629501,1573259585000,20191109
427928,2,2,7.2,07,421181,1572654785000egbbjv,1572654785000427928952472,liebao,ip=70.105.245.6&deviceNum=427928&lon=null&lat=null&aid=null&ctime=1572655038000&sources=liebao&session=1572654785000427928952472&productPage=4320408469801,1573259585000,20191109
897722,9,2,4.3,05,540226,1572654785000jdunms,1572654785000897722371797,liebao,ip=47.209.241.138&deviceNum=897722&lon=null&lat=null&aid=null&ctime=1572654923000&sources=liebao&session=1572654785000897722371797&productPage=4320906809001,1573259585000,20191109
411786,2,2,6.2,10,610802,1572654785000jhudsr,1572654785000411786522221,ximalaya,ip=208.149.139.52&deviceNum=411786&lon=null&lat=null&aid=null&ctime=1572655060000&sources=ximalaya&session=1572654785000411786522221&productPage=4320903423501,1573259585000,20191109
284247,9,2,8.6,10,341502,1572654785000tksppv,1572654785000284247311548,baidu,ip=238.8.111.51&deviceNum=284247&lon=null&lat=null&aid=null&ctime=1572655019000&sources=baidu&session=1572654785000284247311548&productPage=4320908925001,1573259585000,20191109
593232,9,2,6.9,05,520525,1572654785000ogcvek,1572654785000593232796247,baidu,ip=11.161.44.181&deviceNum=593232&lon=null&lat=null&aid=null&ctime=1572655061000&sources=baidu&session=1572654785000593232796247&productPage=4320409940401,1573259585000,20191109
593232,2,2,4.7,09,653127,1572654785000ogcvek,1572654785000593232796247,baidu,ip=11.161.44.181&deviceNum=593232&lon=null&lat=null&aid=null&ctime=1572655061000&sources=baidu&session=1572654785000593232796247&productPage=4320409940401,1573259585000,20191109
252532,2,2,8.2,10,652928,1572654785000evmmxm,1572654785000252532244299,liebao,ip=46.90.24.191&deviceNum=252532&lon=null&lat=null&aid=null&ctime=1572654977000&sources=liebao&session=1572654785000252532244299&productPage=4320401442001,1573259585000,20191109
666593,9,2,9.8,02,450521,1572654785000kehgpu,1572654785000666593282259,netyex,ip=37.72.172.164&deviceNum=666593&lon=null&lat=null&aid=null&ctime=1572655041000&sources=netyex&session=1572654785000666593282259&productPage=4320409507901,1573259585000,20191109
122825,2,2,2.2,06,540226,1572654785000xushmf,1572654785000122825712594,netyex,ip=94.71.197.58&deviceNum=122825&lon=null&lat=null&aid=null&ctime=1572654841000&sources=netyex&session=1572654785000122825712594&productPage=4320105993201,1573259585000,20191109
122825,9,2,2.6,05,513232,1572654785000xushmf,1572654785000122825712594,netyex,ip=94.71.197.58&deviceNum=122825&lon=null&lat=null&aid=null&ctime=1572654841000&sources=netyex&session=1572654785000122825712594&productPage=4320105993201,1573259585000,20191109
687247,9,2,8.4,10,152922,1572654785000oveebd,1572654785000687247665871,ximalaya,ip=6.179.66.248&deviceNum=687247&lon=null&lat=null&aid=null&ctime=1572654999000&sources=ximalaya&session=1572654785000687247665871&productPage=4320601810801,1573259585000,20191109
687247,2,2,3.3,07,522326,1572654785000oveebd,1572654785000687247665871,ximalaya,ip=6.179.66.248&deviceNum=687247&lon=null&lat=null&aid=null&ctime=1572654999000&sources=ximalaya&session=1572654785000687247665871&productPage=4320601810801,1573259585000,20191109
687247,9,2,1.2,09,532626,1572654785000oveebd,1572654785000687247665871,ximalaya,ip=6.179.66.248&deviceNum=687247&lon=null&lat=null&aid=null&ctime=1572654999000&sources=ximalaya&session=1572654785000687247665871&productPage=4320601810801,1573259585000,20191109
583724,9,2,1.2,02,510422,1572654785000tcehhd,1572654785000583724326453,liebao,ip=66.92.154.72&deviceNum=583724&lon=null&lat=null&aid=null&ctime=1572654944000&sources=liebao&session=1572654785000583724326453&productPage=4320603933501,1573259585000,20191109
536795,9,2,2.5,02,370811,1572654785000jcwkni,1572654785000536795626676,douyin,ip=147.37.158.93&deviceNum=536795&lon=null&lat=null&aid=null&ctime=1572654848000&sources=douyin&session=1572654785000536795626676&productPage=4320107303801,1573259585000,20191109
196497,9,2,6.6,07,500242,1572654785000pimscj,1572654785000196497328113,liebao,ip=191.129.234.76&deviceNum=196497&lon=null&lat=null&aid=null&ctime=1572654903000&sources=liebao&session=1572654785000196497328113&productPage=4320102475201,1573259585000,20191109
196497,9,2,3.2,03,653221,1572654785000pimscj,1572654785000196497328113,liebao,ip=191.129.234.76&deviceNum=196497&lon=null&lat=null&aid=null&ctime=1572654903000&sources=liebao&session=1572654785000196497328113&productPage=4320102475201,1573259585000,20191109
476135,9,2,2.9,06,533401,1572654785000ostvhc,1572654785000476135534448,douyin,ip=43.227.158.11&deviceNum=476135&lon=null&lat=null&aid=null&ctime=1572654887000&sources=douyin&session=1572654785000476135534448&productPage=4320802803201,1573259585000,20191109
564328,9,2,3.4,02,430682,1572654785000bptuch,1572654785000564328871282,ximalaya,ip=201.66.112.192&deviceNum=564328&lon=null&lat=null&aid=null&ctime=1572654910000&sources=ximalaya&session=1572654785000564328871282&productPage=4320307614601,1573259585000,20191109
564328,2,2,4.2,09,540236,1572654785000bptuch,1572654785000564328871282,ximalaya,ip=201.66.112.192&deviceNum=564328&lon=null&lat=null&aid=null&ctime=1572654910000&sources=ximalaya&session=1572654785000564328871282&productPage=4320307614601,1573259585000,20191109
564328,2,2,1.3,03,653022,1572654785000bptuch,1572654785000564328871282,ximalaya,ip=201.66.112.192&deviceNum=564328&lon=null&lat=null&aid=null&ctime=1572654910000&sources=ximalaya&session=1572654785000564328871282&productPage=4320307614601,1573259585000,20191109
761758,9,2,6.2,08,150625,1572654785000bvxsuo,1572654785000761758624272,tencent,ip=174.196.253.2&deviceNum=761758&lon=null&lat=null&aid=null&ctime=1572654947000&sources=tencent&session=1572654785000761758624272&productPage=4320708246101,1573259585000,20191109
761758,2,2,2.9,05,621021,1572654785000bvxsuo,1572654785000761758624272,tencent,ip=174.196.253.2&deviceNum=761758&lon=null&lat=null&aid=null&ctime=1572654947000&sources=tencent&session=1572654785000761758624272&productPage=4320708246101,1573259585000,20191109
349536,9,2,4.3,08,150624,1572654785000hudnqd,1572654785000349536252769,liebao,ip=254.39.8.84&deviceNum=349536&lon=null&lat=null&aid=null&ctime=1572654926000&sources=liebao&session=1572654785000349536252769&productPage=4320302862201,1573259585000,20191109
824523,2,2,4.6,06,540629,1572654785000vvbrur,1572654785000824523679531,liebao,ip=120.77.41.164&deviceNum=824523&lon=null&lat=null&aid=null&ctime=1572655014000&sources=liebao&session=1572654785000824523679531&productPage=4320203405801,1573259585000,20191109
824523,9,2,9.8,05,542526,1572654785000vvbrur,1572654785000824523679531,liebao,ip=120.77.41.164&deviceNum=824523&lon=null&lat=null&aid=null&ctime=1572655014000&sources=liebao&session=1572654785000824523679531&productPage=4320203405801,1573259585000,20191109
935534,9,2,5.8,02,652823,1572654785000xbxvnc,1572654785000935534492662,ximalaya,ip=70.137.184.64&deviceNum=935534&lon=null&lat=null&aid=null&ctime=1572654893000&sources=ximalaya&session=1572654785000935534492662&productPage=4320407567301,1573259585000,20191109
248132,9,2,5.3,02,422826,1572654785000mvengn,1572654785000248132597956,netyex,ip=82.191.73.83&deviceNum=248132&lon=null&lat=null&aid=null&ctime=1572654966000&sources=netyex&session=1572654785000248132597956&productPage=4320707341401,1573259585000,20191109
647656,9,2,4.2,06,632825,1572654785000kowpqk,1572654785000647656662841,liebao,ip=188.109.1.91&deviceNum=647656&lon=null&lat=null&aid=null&ctime=1572654912000&sources=liebao&session=1572654785000647656662841&productPage=4320903073401,1573259585000,20191109
262278,2,2,2.1,03,420582,1572654785000dnqwic,1572654785000262278571247,douyin,ip=170.101.114.195&deviceNum=262278&lon=null&lat=null&aid=null&ctime=1572655060000&sources=douyin&session=1572654785000262278571247&productPage=4320705225801,1573259585000,20191109
262278,2,2,3.3,08,652825,1572654785000dnqwic,1572654785000262278571247,douyin,ip=170.101.114.195&deviceNum=262278&lon=null&lat=null&aid=null&ctime=1572655060000&sources=douyin&session=1572654785000262278571247&productPage=4320705225801,1573259585000,20191109
262278,2,2,2.7,05,530902,1572654785000dnqwic,1572654785000262278571247,douyin,ip=170.101.114.195&deviceNum=262278&lon=null&lat=null&aid=null&ctime=1572655060000&sources=douyin&session=1572654785000262278571247&productPage=4320705225801,1573259585000,20191109
991294,9,2,3.6,02,440825,1572654785000cwrvxq,1572654785000991294792737,liebao,ip=113.136.156.184&deviceNum=991294&lon=null&lat=null&aid=null&ctime=1572655026000&sources=liebao&session=1572654785000991294792737&productPage=4320803344901,1573259585000,20191109
616492,2,2,8.5,03,652928,1572654785000roihxx,1572654785000616492268487,netyex,ip=208.184.103.234&deviceNum=616492&lon=null&lat=null&aid=null&ctime=1572655030000&sources=netyex&session=1572654785000616492268487&productPage=4320808874201,1573259585000,20191109
138711,9,2,6.6,05,632802,1572654785000rourtr,1572654785000138711292395,baidu,ip=92.183.217.11&deviceNum=138711&lon=null&lat=null&aid=null&ctime=1572654963000&sources=baidu&session=1572654785000138711292395&productPage=4320603864301,1573259585000,20191109
121222,9,2,2.8,06,540630,1572654785000tiktpt,1572654785000121222493959,douyin,ip=223.202.72.84&deviceNum=121222&lon=null&lat=null&aid=null&ctime=1572654927000&sources=douyin&session=1572654785000121222493959&productPage=4320801053101,1573259585000,20191109
791523,9,2,4.1,03,653126,1572654785000ntqwhf,1572654785000791523594363,netyex,ip=125.118.16.41&deviceNum=791523&lon=null&lat=null&aid=null&ctime=1572654853000&sources=netyex&session=1572654785000791523594363&productPage=4320405733601,1573259585000,20191109
441314,2,2,2.7,07,652824,1572654785000tonqop,1572654785000441314361686,baidu,ip=99.42.225.193&deviceNum=441314&lon=null&lat=null&aid=null&ctime=1572655005000&sources=baidu&session=1572654785000441314361686&productPage=4320303749401,1573259585000,20191109
858135,9,2,4.5,05,513430,1572654785000fpirob,1572654785000858135483633,tencent,ip=120.105.233.178&deviceNum=858135&lon=null&lat=null&aid=null&ctime=1572655053000&sources=tencent&session=1572654785000858135483633&productPage=4320208125501,1573259585000,20191109
757551,2,2,5.7,10,652824,1572654785000tdgkrm,1572654785000757551321953,tencent,ip=180.192.16.23&deviceNum=757551&lon=null&lat=null&aid=null&ctime=1572655020000&sources=tencent&session=1572654785000757551321953&productPage=4320904871201,1573259585000,20191109
272677,9,2,8.2,05,420506,1572654785000bsctxn,1572654785000272677469322,douyin,ip=195.90.79.169&deviceNum=272677&lon=null&lat=null&aid=null&ctime=1572654951000&sources=douyin&session=1572654785000272677469322&productPage=4320803132501,1573259585000,20191109
272677,9,2,5.5,10,540630,1572654785000bsctxn,1572654785000272677469322,douyin,ip=195.90.79.169&deviceNum=272677&lon=null&lat=null&aid=null&ctime=1572654951000&sources=douyin&session=1572654785000272677469322&productPage=4320803132501,1573259585000,20191109
326395,2,2,2.8,04,350825,1572654785000dsdmbp,1572654785000326395536223,tencent,ip=154.81.192.28&deviceNum=326395&lon=null&lat=null&aid=null&ctime=1572654898000&sources=tencent&session=1572654785000326395536223&productPage=4320604542801,1573259585000,20191109
162792,9,2,5.2,03,152921,1572654785000wjgkqx,1572654785000162792545315,ximalaya,ip=31.145.16.197&deviceNum=162792&lon=null&lat=null&aid=null&ctime=1572654962000&sources=ximalaya&session=1572654785000162792545315&productPage=4320103517201,1573259585000,20191109
924428,2,2,7.5,06,632521,1572654785000vnwujd,1572654785000924428661725,liebao,ip=138.143.92.188&deviceNum=924428&lon=null&lat=null&aid=null&ctime=1572654907000&sources=liebao&session=1572654785000924428661725&productPage=4320607012701,1573259585000,20191109
312829,2,2,4.2,05,653224,1572654785000nfgwsq,1572654785000312829779395,baidu,ip=17.235.196.203&deviceNum=312829&lon=null&lat=null&aid=null&ctime=1572655082000&sources=baidu&session=1572654785000312829779395&productPage=4320409494101,1573259585000,20191109
392775,2,2,4.4,02,632822,1572654785000tswmim,1572654785000392775698332,ximalaya,ip=2.193.155.55&deviceNum=392775&lon=null&lat=null&aid=null&ctime=1572654858000&sources=ximalaya&session=1572654785000392775698332&productPage=4320101584701,1573259585000,20191109
792851,2,2,8.1,03,640323,1572654785000bxdmxg,1572654785000792851763476,baidu,ip=28.84.255.159&deviceNum=792851&lon=null&lat=null&aid=null&ctime=1572654987000&sources=baidu&session=1572654785000792851763476&productPage=4320204642201,1573259585000,20191109
312766,9,2,6.5,08,440281,1572654785000ovgtdw,1572654785000312766757847,liebao,ip=96.38.178.17&deviceNum=312766&lon=null&lat=null&aid=null&ctime=1572654921000&sources=liebao&session=1572654785000312766757847&productPage=4320701530501,1573259585000,20191109
983624,9,2,2.2,10,652824,1572654785000jrmunk,1572654785000983624624678,tencent,ip=47.213.158.145&deviceNum=983624&lon=null&lat=null&aid=null&ctime=1572654979000&sources=tencent&session=1572654785000983624624678&productPage=4320907319901,1573259585000,20191109
983624,9,2,1.9,06,360703,1572654785000jrmunk,1572654785000983624624678,tencent,ip=47.213.158.145&deviceNum=983624&lon=null&lat=null&aid=null&ctime=1572654979000&sources=tencent&session=1572654785000983624624678&productPage=4320907319901,1573259585000,20191109
123212,9,2,3.7,03,450421,1572654785000sfndkw,1572654785000123212158358,ximalaya,ip=172.167.186.222&deviceNum=123212&lon=null&lat=null&aid=null&ctime=1572655004000&sources=ximalaya&session=1572654785000123212158358&productPage=4320508111201,1573259585000,20191109
123212,9,2,6.9,08,652825,1572654785000sfndkw,1572654785000123212158358,ximalaya,ip=172.167.186.222&deviceNum=123212&lon=null&lat=null&aid=null&ctime=1572655004000&sources=ximalaya&session=1572654785000123212158358&productPage=4320508111201,1573259585000,20191109
852484,2,2,8.2,09,632723,1572654785000nxjxij,1572654785000852484979237,netyex,ip=83.131.238.130&deviceNum=852484&lon=null&lat=null&aid=null&ctime=1572655021000&sources=netyex&session=1572654785000852484979237&productPage=4320905965301,1573259585000,20191109
953192,9,2,3.7,03,360822,1572654785000eixpct,1572654785000953192222328,netyex,ip=87.70.62.98&deviceNum=953192&lon=null&lat=null&aid=null&ctime=1572655026000&sources=netyex&session=1572654785000953192222328&productPage=4320808614601,1573259585000,20191109
652699,9,2,5.2,05,120114,1572654785000wqpupd,1572654785000652699567123,douyin,ip=107.129.62.218&deviceNum=652699&lon=null&lat=null&aid=null&ctime=1572654852000&sources=douyin&session=1572654785000652699567123&productPage=4320107279601,1573259585000,20191109
398968,2,2,7.8,06,540235,1572654785000mwxksh,1572654785000398968213861,ximalaya,ip=91.194.239.43&deviceNum=398968&lon=null&lat=null&aid=null&ctime=1572654943000&sources=ximalaya&session=1572654785000398968213861&productPage=4320305773401,1573259585000,20191109
646797,9,2,7.4,06,542524,1572654785000njdstt,1572654785000646797754216,tencent,ip=194.3.100.235&deviceNum=646797&lon=null&lat=null&aid=null&ctime=1572654974000&sources=tencent&session=1572654785000646797754216&productPage=4320601582001,1573259585000,20191109
145427,2,2,3.3,10,640521,1572654785000nvhkqn,1572654785000145427937823,liebao,ip=189.17.208.241&deviceNum=145427&lon=null&lat=null&aid=null&ctime=1572654994000&sources=liebao&session=1572654785000145427937823&productPage=4320902705701,1573259585000,20191109
243267,9,2,9.6,10,652824,1572654785000eqeqqt,1572654785000243267464582,baidu,ip=221.41.42.233&deviceNum=243267&lon=null&lat=null&aid=null&ctime=1572655022000&sources=baidu&session=1572654785000243267464582&productPage=4320202175901,1573259585000,20191109
866223,9,2,4.2,02,152922,1572654785000beepgo,1572654785000866223166464,netyex,ip=237.180.13.185&deviceNum=866223&lon=null&lat=null&aid=null&ctime=1572654914000&sources=netyex&session=1572654785000866223166464&productPage=4320608285201,1573259585000,20191109
821571,2,2,5.6,08,620200,1572654785000rbitwx,1572654785000821571324621,douyin,ip=54.52.238.193&deviceNum=821571&lon=null&lat=null&aid=null&ctime=1572655043000&sources=douyin&session=1572654785000821571324621&productPage=4320903628801,1573259585000,20191109
821571,2,2,9.3,05,530825,1572654785000rbitwx,1572654785000821571324621,douyin,ip=54.52.238.193&deviceNum=821571&lon=null&lat=null&aid=null&ctime=1572655043000&sources=douyin&session=1572654785000821571324621&productPage=4320903628801,1573259585000,20191109
228257,9,2,9.3,02,540127,1572654785000chqkei,1572654785000228257319288,netyex,ip=174.165.224.131&deviceNum=228257&lon=null&lat=null&aid=null&ctime=1572655064000&sources=netyex&session=1572654785000228257319288&productPage=4320203719901,1573259585000,20191109
212999,9,2,2.4,05,130708,1572654785000eewkdm,1572654785000212999792242,douyin,ip=152.144.144.28&deviceNum=212999&lon=null&lat=null&aid=null&ctime=1572655072000&sources=douyin&session=1572654785000212999792242&productPage=4320305080401,1573259585000,20191109
212999,2,2,2.2,03,542526,1572654785000eewkdm,1572654785000212999792242,douyin,ip=152.144.144.28&deviceNum=212999&lon=null&lat=null&aid=null&ctime=1572655072000&sources=douyin&session=1572654785000212999792242&productPage=4320305080401,1573259585000,20191109
